route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id
R263,391.48813814926854,Rwamagana,Rwamagana,3,471.66377215610345,0.2329809935726667,27.901872477519984,35.70980815361552,0.13533633965915118,"{""0"": 0.8458173127608236, ""1"": 0.7201619638205432, ""2"": 0.7408437340393959, ""3"": 0.9241863564728194, ""4"": 0.82012888978625, ""5"": 0.8761609540113897, ""6"": 0.74799037271205, ""7"": 0.8743430463210703, ""8"": 0.7834554539657967, ""9"": 0.8405001304962335, ""10"": 0.8918738232747447, ""11"": 0.9207871326672308, ""12"": 0.870720825644929, ""13"": 0.9302679293607907, ""14"": 0.8327172894768646, ""15"": 0.7959413780462073, ""16"": 0.9410935790261743, ""17"": 0.8204082124013311, ""18"": 0.7169109111329005, ""19"": 0.9637711246208138, ""20"": 0.7541317844682637, ""21"": 0.8834254755230426, ""22"": 0.7107884694626323, ""23"": 0.9668821489093312}","{""0"": 0.8637355377551422, ""1"": 0.8166279671725228, ""2"": 0.8020787254173235, ""3"": 0.8464577475790773, ""4"": 0.8335729179142507, ""5"": 0.922459432084071, ""6"": 0.9827073593461713}","{""winter"": 0.8227412532991014, ""spring"": 0.9921449067781232, ""summer"": 0.9462037170246276, ""fall"": 0.9002980598875644}",1.6143208337251147,18,263
R264,345.1462855338767,Gicumbi,Kayonza,7,154.394866746743,0.20483189577064317,17.624900536794733,9.765343424252066,0.5458486428620879,"{""0"": 0.9658102435949025, ""1"": 0.8509559553166361, ""2"": 0.8841085546253427, ""3"": 0.7882653106238674, ""4"": 0.8614664645519565, ""5"": 0.7442474245505604, ""6"": 0.7928103824908074, ""7"": 0.701106805805539, ""8"": 0.9949859964103942, ""9"": 0.7285897650667409, ""10"": 0.9974868944705075, ""11"": 0.7243003512189927, ""12"": 0.8093799509790438, ""13"": 0.9028210516693479, ""14"": 0.9638985928647134, ""15"": 0.9058459426815098, ""16"": 0.782002293332814, ""17"": 0.7092685578235036, ""18"": 0.8347190920924055, ""19"": 0.7385628473237889, ""20"": 0.7977856621412986, ""21"": 0.9733938134892913, ""22"": 0.8178041522836748, ""23"": 0.7553593806105404}","{""0"": 0.9733976136084153, ""1"": 0.9400927003272094, ""2"": 0.9220565860889687, ""3"": 0.9940684380977234, ""4"": 0.9979559246367714, ""5"": 0.9820851303277852, ""6"": 0.8617874700831791}","{""winter"": 0.7786352371637313, ""spring"": 0.9987107784410422, ""summer"": 0.9487544948763182, ""fall"": 0.8471039408434812}",6.536360281531448,17,264
R265,296.0273059118333,Musanze,Nyamagabe,5,392.1290584835112,0.14557473889015515,20.02897516671579,18.152421872206315,0.6601011412027352,"{""0"": 0.8769081046626426, ""1"": 0.8427340910512655, ""2"": 0.7663114587624875, ""3"": 0.9619367699221013, ""4"": 0.8688648795871415, ""5"": 0.8896985819412833, ""6"": 0.8014331795200623, ""7"": 0.916346145993784, ""8"": 0.8501063065048134, ""9"": 0.9829656268650853, ""10"": 0.8003612097308288, ""11"": 0.7837958358637356, ""12"": 0.8607559360829851, ""13"": 0.9039366427257302, ""14"": 0.9678435373370418, ""15"": 0.9277450409844605, ""16"": 0.7493757188886301, ""17"": 0.9933451709474499, ""18"": 0.7593040221033681, ""19"": 0.8588155532726278, ""20"": 0.7995769232423896, ""21"": 0.8701640490761884, ""22"": 0.9895416799863438, ""23"": 0.8639332783086942}","{""0"": 0.9440123388885071, ""1"": 0.9539624507555505, ""2"": 0.9673584496552361, ""3"": 0.8005866040995028, ""4"": 0.9765627255025952, ""5"": 0.9539510815976187, ""6"": 0.8851406757679282}","{""winter"": 0.7052363237805669, ""spring"": 0.812613612237593, ""summer"": 0.9479226038303452, ""fall"": 0.9030452851057766}",2.358054558490533,19,265
R266,204.7666594566134,Gicumbi,Rwamagana,1,165.35907951896417,0.14443988355565632,18.82428070335876,28.16871481304128,0.51734945049932,"{""0"": 0.9687373875026678, ""1"": 0.9994942769598318, ""2"": 0.7189162176751394, ""3"": 0.8645120838347641, ""4"": 0.9511671282904492, ""5"": 0.7504220383584241, ""6"": 0.9589474387176282, ""7"": 0.7173710561864814, ""8"": 0.782916530112896, ""9"": 0.9695248768789494, ""10"": 0.7796231357937993, ""11"": 0.8443655208678166, ""12"": 0.9926168789975127, ""13"": 0.8923261884412892, ""14"": 0.8955553672775265, ""15"": 0.7811955037216061, ""16"": 0.8081254405307842, ""17"": 0.7545071613056196, ""18"": 0.7026206841960433, ""19"": 0.8354972949362978, ""20"": 0.717187798817778, ""21"": 0.842854107398461, ""22"": 0.8463116724969695, ""23"": 0.9257152531852589}","{""0"": 0.8965499141388418, ""1"": 0.874963802452027, ""2"": 0.9581507372826478, ""3"": 0.8582467696487907, ""4"": 0.9509726868026335, ""5"": 0.8380748010485927, ""6"": 0.9868442981090786}","{""winter"": 0.7480216837305226, ""spring"": 0.9399346693712493, ""summer"": 0.9096516872240268, ""fall"": 0.8292325895819929}",2.513065527468923,20,266
R267,392.244861866746,Kayonza,Kamonyi,7,96.24582996178344,0.2753733868802611,10.776119361955846,53.22438551585263,0.343948262077224,"{""0"": 0.7203015095211857, ""1"": 0.8013307218772534, ""2"": 0.8063908634117616, ""3"": 0.7462813352242247, ""4"": 0.9927068393631708, ""5"": 0.9171589126993849, ""6"": 0.8704957574523768, ""7"": 0.7944717477386793, ""8"": 0.7515666266085554, ""9"": 0.7588413323213352, ""10"": 0.9003064373606369, ""11"": 0.9727781555001036, ""12"": 0.790735875222261, ""13"": 0.9238683154020694, ""14"": 0.9262667489686441, ""15"": 0.8111612058342621, ""16"": 0.871607617746012, ""17"": 0.8153945711407035, ""18"": 0.7638191486096165, ""19"": 0.7981881072327872, ""20"": 0.9565603633743882, ""21"": 0.8750205444071593, ""22"": 0.8092354462367637, ""23"": 0.9603582760304554}","{""0"": 0.8534143949959665, ""1"": 0.9568039356387072, ""2"": 0.9096351158201037, ""3"": 0.9229013163131503, ""4"": 0.9939213549044613, ""5"": 0.9614777749224515, ""6"": 0.9018739533209588}","{""winter"": 0.8807432657880339, ""spring"": 0.8099111716840942, ""summer"": 0.9230828735001952, ""fall"": 0.8054431122733066}",1.2997370652102989,20,267
R268,410.0375211825137,Kibuye,Gisenyi,6,242.62264011122994,0.8932709259873246,25.44327104134871,57.671987202193925,0.5167580786696082,"{""0"": 0.9895496708557043, ""1"": 0.9789935019210414, ""2"": 0.8526391996790814, ""3"": 0.9196857613936005, ""4"": 0.7200404488974681, ""5"": 0.7608861436447414, ""6"": 0.9774185202949692, ""7"": 0.7595049045253235, ""8"": 0.8584290293963264, ""9"": 0.8344974903921779, ""10"": 0.99125908811085, ""11"": 0.7225562577125935, ""12"": 0.8908304702358525, ""13"": 0.8603937181416579, ""14"": 0.7862905646425917, ""15"": 0.8508614820009907, ""16"": 0.7072703100309454, ""17"": 0.939642546403237, ""18"": 0.8648812810611419, ""19"": 0.7162600929646742, ""20"": 0.8429244792599907, ""21"": 0.7459322487536013, ""22"": 0.9000232997027522, ""23"": 0.9237717350353101}","{""0"": 0.848692943036067, ""1"": 0.8150657264471038, ""2"": 0.91052038718497, ""3"": 0.9785604963201919, ""4"": 0.9373308879572582, ""5"": 0.9129333594104215, ""6"": 0.8030588706159508}","{""winter"": 0.8423180057689851, ""spring"": 0.9989514365504026, ""summer"": 0.9523149892000901, ""fall"": 0.8786784294227348}",4.764335398108132,12,268
R269,452.4855743958975,Butare,Kayonza,9,209.2138858766439,0.13184866507776807,22.148882406563068,24.119267696362225,0.7158251111487446,"{""0"": 0.9792664627898114, ""1"": 0.9614749934322246, ""2"": 0.9082088621621638, ""3"": 0.8854089983877974, ""4"": 0.7930916480095909, ""5"": 0.863203929876695, ""6"": 0.7460861094442239, ""7"": 0.8551463021019432, ""8"": 0.7424421700879872, ""9"": 0.9101103663388311, ""10"": 0.8461746991382577, ""11"": 0.9984694933364471, ""12"": 0.9604515019985793, ""13"": 0.7321977910037533, ""14"": 0.97218901332354, ""15"": 0.8220272376259792, ""16"": 0.7261460407127137, ""17"": 0.8216253364678971, ""18"": 0.9708278810003812, ""19"": 0.758664165100373, ""20"": 0.961570496496866, ""21"": 0.8804739940226832, ""22"": 0.8970004507246042, ""23"": 0.9595657805597426}","{""0"": 0.8727249704264785, ""1"": 0.8873750186973658, ""2"": 0.9533826762367622, ""3"": 0.9605124603422263, ""4"": 0.8218301275764462, ""5"": 0.8861889481721209, ""6"": 0.9676749592461024}","{""winter"": 0.8225429071148382, ""spring"": 0.915653019147897, ""summer"": 0.9578228703410274, ""fall"": 0.8305079206939711}",8.54653572998759,2,269
R270,379.6378297814053,Butare,Gisenyi,1,337.38929998026276,0.5209949672767381,12.757061336936669,37.35837786071395,0.25094475683938466,"{""0"": 0.7874779005372385, ""1"": 0.8807405088213585, ""2"": 0.8604940903948916, ""3"": 0.9983241925494465, ""4"": 0.9805196490292485, ""5"": 0.9799707764167503, ""6"": 0.8329707260896381, ""7"": 0.9964000963359847, ""8"": 0.8814331546648042, ""9"": 0.9287402163377482, ""10"": 0.9254117971972783, ""11"": 0.7029729149575554, ""12"": 0.8162643580220234, ""13"": 0.8304158933011834, ""14"": 0.7321835076515466, ""15"": 0.803250384081362, ""16"": 0.9560504987469527, ""17"": 0.9309639577546327, ""18"": 0.7670894118393382, ""19"": 0.827174601744613, ""20"": 0.9739896259656127, ""21"": 0.9101877346713947, ""22"": 0.8747731940783839, ""23"": 0.9573126444764863}","{""0"": 0.8989529677857638, ""1"": 0.8444754889543266, ""2"": 0.9602366625838528, ""3"": 0.9906309218955383, ""4"": 0.9175504368883352, ""5"": 0.851211236324558, ""6"": 0.9533133089746835}","{""winter"": 0.8820430980801928, ""spring"": 0.928400337892202, ""summer"": 0.9207558283736224, ""fall"": 0.8289795222997814}",2.8476382342512787,0,270
R271,388.59213237286554,Karongi,Gisenyi,4,245.7769884444922,0.5447630931259648,24.101948217299363,10.153165271854963,0.5742290104221884,"{""0"": 0.8686028402308841, ""1"": 0.9492707215817796, ""2"": 0.7962617216388731, ""3"": 0.9711041352557465, ""4"": 0.8092932705784558, ""5"": 0.7665968489800628, ""6"": 0.9291921884583345, ""7"": 0.94919684930671, ""8"": 0.7527087703763676, ""9"": 0.8282093741919285, ""10"": 0.7763577769947178, ""11"": 0.816923041661922, ""12"": 0.8883631015075687, ""13"": 0.8948803210424225, ""14"": 0.9953929311130979, ""15"": 0.8444693281362454, ""16"": 0.7249744731144061, ""17"": 0.7110883065514884, ""18"": 0.9052932382157735, ""19"": 0.9821847351085389, ""20"": 0.7487582912738383, ""21"": 0.799884880111193, ""22"": 0.9800603509577542, ""23"": 0.9362192912270205}","{""0"": 0.8021472638010272, ""1"": 0.8823143063679791, ""2"": 0.8430028762682527, ""3"": 0.8550672741347733, ""4"": 0.8244934511727752, ""5"": 0.8202815614900525, ""6"": 0.8301333777548575}","{""winter"": 0.7265176162475758, ""spring"": 0.8004978315322991, ""summer"": 0.9362277371370438, ""fall"": 0.8757101778544227}",4.525524786122688,2,271
R272,408.47403009813115,Nyanza,Kibuye,1,295.3579629629016,0.41344285694060123,28.361661940602094,53.15634660008397,0.3284957657877311,"{""0"": 0.8119917531384768, ""1"": 0.7992628953617813, ""2"": 0.970123258664944, ""3"": 0.8492364699662278, ""4"": 0.8331511376928762, ""5"": 0.9824003929746223, ""6"": 0.8577504004786525, ""7"": 0.7107412803676055, ""8"": 0.8004590174013856, ""9"": 0.7926587853938502, ""10"": 0.9338339460567903, ""11"": 0.7821208287176009, ""12"": 0.7752808970219409, ""13"": 0.7997458806301809, ""14"": 0.7564341347424021, ""15"": 0.7761981543948347, ""16"": 0.9098675386903516, ""17"": 0.9803509275646478, ""18"": 0.7009298828546667, ""19"": 0.8217583525305175, ""20"": 0.9307452672858828, ""21"": 0.912667472322626, ""22"": 0.7865037275096667, ""23"": 0.8747384916242729}","{""0"": 0.9009950387819754, ""1"": 0.8906045305883431, ""2"": 0.9808876126582069, ""3"": 0.8937723157016372, ""4"": 0.829287457508714, ""5"": 0.9905834892595429, ""6"": 0.8897571746173071}","{""winter"": 0.7045866230569139, ""spring"": 0.9238269273125709, ""summer"": 0.944490606881472, ""fall"": 0.8318907877435618}",3.61163251199788,7,272
R273,204.57794227690806,Kirehe,Gisenyi,4,198.78284854445232,0.6039065749649106,20.840817684031002,47.48380979193381,0.5459264042907747,"{""0"": 0.7416372148964138, ""1"": 0.7819821484800886, ""2"": 0.8732889896410763, ""3"": 0.716336589663084, ""4"": 0.7259738402851889, ""5"": 0.751119538616358, ""6"": 0.8593708143173799, ""7"": 0.8765806542561327, ""8"": 0.7930022608780488, ""9"": 0.9440809940299326, ""10"": 0.7332289593039448, ""11"": 0.7571439859779194, ""12"": 0.9688085023076465, ""13"": 0.9123357611217877, ""14"": 0.892507858247452, ""15"": 0.8353953015071025, ""16"": 0.9727414598519807, ""17"": 0.708417693046636, ""18"": 0.7757977942597284, ""19"": 0.8262269780047254, ""20"": 0.8352498250841395, ""21"": 0.9948451061946382, ""22"": 0.772639599516184, ""23"": 0.836265631935835}","{""0"": 0.8929206454597068, ""1"": 0.8573138603259747, ""2"": 0.921956001355404, ""3"": 0.9389001852697936, ""4"": 0.923033096062803, ""5"": 0.9180291057596808, ""6"": 0.9751572724085968}","{""winter"": 0.784288631418975, ""spring"": 0.8252968831926908, ""summer"": 0.9074727295217213, ""fall"": 0.8118263968441178}",6.139208160796979,6,273
R274,499.73100558724525,Rubavu,Gicumbi,3,425.26540222067877,0.21608681782598937,21.032542690455813,6.002564428898038,0.3604452611342214,"{""0"": 0.8329913182175297, ""1"": 0.9109257155902081, ""2"": 0.9695467644454239, ""3"": 0.7321781682254727, ""4"": 0.7238124742799561, ""5"": 0.9520512324004713, ""6"": 0.7658005959004719, ""7"": 0.9267221501900782, ""8"": 0.8607167158238549, ""9"": 0.9556225352044017, ""10"": 0.7263143386348524, ""11"": 0.7670518298903211, ""12"": 0.8654141336740953, ""13"": 0.767063805337814, ""14"": 0.7498715846108887, ""15"": 0.8239616912002151, ""16"": 0.7847383452079856, ""17"": 0.7290837290731561, ""18"": 0.7519004857288841, ""19"": 0.7416853199158197, ""20"": 0.851423143498949, ""21"": 0.8206340693863717, ""22"": 0.7439410845207198, ""23"": 0.7397055242510083}","{""0"": 0.8619460183566673, ""1"": 0.926205370624233, ""2"": 0.9234239943474084, ""3"": 0.8242777858099455, ""4"": 0.9391465208711468, ""5"": 0.8716361534588665, ""6"": 0.8047274419430572}","{""winter"": 0.7404086582369893, ""spring"": 0.901900174916667, ""summer"": 0.9209679276975432, ""fall"": 0.9057106378910819}",4.0367291519067425,11,274
R275,109.9157521311347,Nyundo,Rubavu,7,63.18319301699182,0.27222554480654876,10.878491932131041,12.910630099931595,0.2102829901759447,"{""0"": 0.7720962862590622, ""1"": 0.7327330595102665, ""2"": 0.9788236338482966, ""3"": 0.744456763257459, ""4"": 0.9957550824662151, ""5"": 0.7828387291729078, ""6"": 0.7243083494439251, ""7"": 0.8847612656115402, ""8"": 0.8817691358041274, ""9"": 0.8554376486386699, ""10"": 0.7744376305007885, ""11"": 0.9832640525690529, ""12"": 0.9237249230544278, ""13"": 0.9579493741723726, ""14"": 0.8565085624761154, ""15"": 0.8484379515930274, ""16"": 0.8862179639595912, ""17"": 0.8181798587527582, ""18"": 0.8714945430569138, ""19"": 0.9701508373498076, ""20"": 0.9830112520437577, ""21"": 0.827135553121825, ""22"": 0.9428228732231048, ""23"": 0.9445950409587015}","{""0"": 0.8922388231911687, ""1"": 0.8846570352806367, ""2"": 0.8630662590478119, ""3"": 0.970990115358851, ""4"": 0.8061337854595068, ""5"": 0.8958101271043126, ""6"": 0.8606913341997172}","{""winter"": 0.8429601016833229, ""spring"": 0.8268639113077727, ""summer"": 0.9332758501683747, ""fall"": 0.8292412789237125}",5.907400453346486,2,275
R276,408.2001395664497,Kigali,Karongi,8,355.1576026345407,0.8341280392235845,25.524531269445056,42.502892443143374,0.36513250163629507,"{""0"": 0.8804231014638279, ""1"": 0.7007694098530398, ""2"": 0.9834959880696236, ""3"": 0.9939874373337996, ""4"": 0.9630944002891911, ""5"": 0.8044303648819593, ""6"": 0.7184317451739074, ""7"": 0.8847823215406657, ""8"": 0.9810273769124358, ""9"": 0.9657941954735885, ""10"": 0.7420507344443212, ""11"": 0.8536644448175993, ""12"": 0.9010719706723325, ""13"": 0.896094896558391, ""14"": 0.7076396770830937, ""15"": 0.8581278695518808, ""16"": 0.8049323486059629, ""17"": 0.8251064276147201, ""18"": 0.9513428387009661, ""19"": 0.9358775736851477, ""20"": 0.814686503016399, ""21"": 0.9140960446023221, ""22"": 0.8933347324465435, ""23"": 0.7594067455115245}","{""0"": 0.87306790100805, ""1"": 0.9307655689177415, ""2"": 0.9046240491197856, ""3"": 0.930089722634349, ""4"": 0.8293135158941113, ""5"": 0.8212232948275143, ""6"": 0.9698039084885428}","{""winter"": 0.8935394003364013, ""spring"": 0.8765569769316182, ""summer"": 0.9915219646061662, ""fall"": 0.8575665024689585}",6.54861321761629,12,276
R277,203.43726328278638,Huye,Nyundo,1,225.1943703649736,0.6081824943613076,24.14552449342124,31.968947666650294,0.4999420386503173,"{""0"": 0.9827307431993709, ""1"": 0.784927707628072, ""2"": 0.7465639159054394, ""3"": 0.8484028731329945, ""4"": 0.8104297000303446, ""5"": 0.7601758072325716, ""6"": 0.9699903923205233, ""7"": 0.9525027926034724, ""8"": 0.9960719820192894, ""9"": 0.8372352442871497, ""10"": 0.8927956791465841, ""11"": 0.712930686141253, ""12"": 0.7769951223291802, ""13"": 0.7432665571362508, ""14"": 0.9536303816735754, ""15"": 0.8597249799764966, ""16"": 0.8310830243801954, ""17"": 0.7477942255627982, ""18"": 0.8843533576999001, ""19"": 0.7806879634209952, ""20"": 0.8164751671535813, ""21"": 0.8131876541529508, ""22"": 0.9560154036206667, ""23"": 0.809633180179715}","{""0"": 0.829200443642091, ""1"": 0.8103850907693793, ""2"": 0.9735515035944597, ""3"": 0.9775904392563737, ""4"": 0.9913704097888436, ""5"": 0.8604431723513852, ""6"": 0.8510043902423304}","{""winter"": 0.8628415749904208, ""spring"": 0.8610892575932698, ""summer"": 0.9564847311130865, ""fall"": 0.9067095127222399}",8.980751912482756,1,277
R278,327.64201439052596,Musanze,Nyanza,1,344.4502278442903,0.5081085019842504,13.815528191763205,57.31660340945998,0.6300361806025929,"{""0"": 0.8035527067013077, ""1"": 0.739645940593799, ""2"": 0.8137606930579204, ""3"": 0.7892899389223275, ""4"": 0.981973290390945, ""5"": 0.7303129808686103, ""6"": 0.9246802345877346, ""7"": 0.8848482774469577, ""8"": 0.9924067646739323, ""9"": 0.7518072627493229, ""10"": 0.8717912968514435, ""11"": 0.7343960288326697, ""12"": 0.9321099183205626, ""13"": 0.8064396105463261, ""14"": 0.867628076817315, ""15"": 0.7780981571806282, ""16"": 0.9118491372870356, ""17"": 0.9301822599760936, ""18"": 0.8433963981198447, ""19"": 0.8236747924515698, ""20"": 0.8165559916142361, ""21"": 0.7188145749366924, ""22"": 0.9409223986168954, ""23"": 0.7852261196458413}","{""0"": 0.8025605516996877, ""1"": 0.9164599371345099, ""2"": 0.930741261741266, ""3"": 0.8245476857940989, ""4"": 0.8564489307462173, ""5"": 0.8577043388223791, ""6"": 0.8808131554249553}","{""winter"": 0.7947233349790093, ""spring"": 0.9798644094060602, ""summer"": 0.9535163122355127, ""fall"": 0.9246462018804076}",1.2128393747578445,3,278
R279,334.35403215591975,Kirehe,Nyundo,5,86.90578265267644,0.7925005305299359,26.975794414919676,16.269982053801005,0.32328706602823987,"{""0"": 0.7870858482200671, ""1"": 0.9674824227916433, ""2"": 0.9520581559108602, ""3"": 0.8368409963838699, ""4"": 0.787755022028968, ""5"": 0.7346971581806131, ""6"": 0.749530673122025, ""7"": 0.9499954482966123, ""8"": 0.8716160387272871, ""9"": 0.9234255621578249, ""10"": 0.9426428253234427, ""11"": 0.7061117983199486, ""12"": 0.9214068127449124, ""13"": 0.7858880417686762, ""14"": 0.7980666985314728, ""15"": 0.799720298993274, ""16"": 0.9553115718717189, ""17"": 0.705550276457309, ""18"": 0.8952169667600546, ""19"": 0.80383134526442, ""20"": 0.8071038655612988, ""21"": 0.9288016204809422, ""22"": 0.863333889675881, ""23"": 0.7926797668428639}","{""0"": 0.9133540597854917, ""1"": 0.9098970191213928, ""2"": 0.964508251542664, ""3"": 0.812239334746398, ""4"": 0.8038779153903116, ""5"": 0.9591222620954245, ""6"": 0.9658659560958871}","{""winter"": 0.7625343551537767, ""spring"": 0.8117612740467044, ""summer"": 0.9745965946282529, ""fall"": 0.8508569858733197}",4.534930429422786,1,279
R280,413.1027405462795,Kigali,Nyamagabe,2,325.08329457294843,0.7770278409379389,19.744829578349194,45.90754424702715,0.14939941687284233,"{""0"": 0.7160927526073405, ""1"": 0.8210685106755631, ""2"": 0.8440526146629298, ""3"": 0.9347904382702716, ""4"": 0.9394357586187401, ""5"": 0.8190366724505707, ""6"": 0.7235421125202222, ""7"": 0.9592817821772441, ""8"": 0.7094067872153427, ""9"": 0.8771487407853926, ""10"": 0.7311569714652921, ""11"": 0.9730488881146018, ""12"": 0.9062373050432376, ""13"": 0.8675736322162413, ""14"": 0.8160759017406203, ""15"": 0.9984505463059705, ""16"": 0.8592542080737015, ""17"": 0.7335040367172303, ""18"": 0.8561983017548046, ""19"": 0.8689147557037199, ""20"": 0.7772505352327059, ""21"": 0.8230319144404034, ""22"": 0.7293655273461563, ""23"": 0.9152988437364031}","{""0"": 0.9792520986535914, ""1"": 0.99714784233435, ""2"": 0.9527967272986269, ""3"": 0.9671036717570446, ""4"": 0.8741467972319059, ""5"": 0.9302992003191846, ""6"": 0.9826692598709019}","{""winter"": 0.8924068915830204, ""spring"": 0.9191619138715185, ""summer"": 0.9728570401628289, ""fall"": 0.85467139062304}",4.1257159181657705,13,280
R281,161.92461693493723,Huye,Rubavu,4,122.88528247887406,0.6106745320914464,17.376705971391075,9.25653830268907,0.6717771249360974,"{""0"": 0.8834203951630512, ""1"": 0.8285559838664952, ""2"": 0.9777592925111454, ""3"": 0.785654347426301, ""4"": 0.8346311919570031, ""5"": 0.742041460570911, ""6"": 0.7031571558250146, ""7"": 0.8133739367507697, ""8"": 0.9289826376647865, ""9"": 0.9408577845167218, ""10"": 0.8142743145935563, ""11"": 0.8049913023499436, ""12"": 0.8465443549080549, ""13"": 0.855580919295323, ""14"": 0.8775421451618532, ""15"": 0.7372753871836528, ""16"": 0.7405382685882985, ""17"": 0.9177926691719505, ""18"": 0.8888040264866289, ""19"": 0.797478994508655, ""20"": 0.7635276826390391, ""21"": 0.83796198531416, ""22"": 0.810795815122968, ""23"": 0.996401677753543}","{""0"": 0.8112698686329722, ""1"": 0.9117652217079358, ""2"": 0.9745147438774463, ""3"": 0.8062825827956217, ""4"": 0.9069482438588747, ""5"": 0.9474644920058803, ""6"": 0.8042216524975627}","{""winter"": 0.874610483005545, ""spring"": 0.9448027731937977, ""summer"": 0.9766811693115197, ""fall"": 0.8045379047167971}",6.109249430725212,17,281
R282,118.32185234828628,Rubavu,Karongi,1,255.31932654278546,0.6749747705234135,15.653305996826766,10.535985802735741,0.1863980794530653,"{""0"": 0.7965258084588464, ""1"": 0.9692226961529559, ""2"": 0.9331682556896649, ""3"": 0.882332178895317, ""4"": 0.8941417034882461, ""5"": 0.8345628634376028, ""6"": 0.7653766878932958, ""7"": 0.8137423499657908, ""8"": 0.9666917464182767, ""9"": 0.9625266840406946, ""10"": 0.8145647541767668, ""11"": 0.9058475070885724, ""12"": 0.7952708053067615, ""13"": 0.7475446665891994, ""14"": 0.9532386751132229, ""15"": 0.9357468710697657, ""16"": 0.7072425607356286, ""17"": 0.8270072552550047, ""18"": 0.955048747306103, ""19"": 0.8778293088104453, ""20"": 0.8083988731021654, ""21"": 0.7454283110914643, ""22"": 0.8765303509212801, ""23"": 0.7330409125258186}","{""0"": 0.9558025516548305, ""1"": 0.9161112427447708, ""2"": 0.8296160855597886, ""3"": 0.9149384187921719, ""4"": 0.9343870298649196, ""5"": 0.8676053671788029, ""6"": 0.8684992597769565}","{""winter"": 0.7476613264999614, ""spring"": 0.9504157701035326, ""summer"": 0.9100426577839756, ""fall"": 0.8379727181731628}",4.282378826692247,8,282
R283,417.20260318135246,Kibuye,Kamonyi,5,130.82586021873863,0.4461720983004772,11.223226777877764,9.566030684590427,0.4194008906805574,"{""0"": 0.9964494829447381, ""1"": 0.9252613344698425, ""2"": 0.9437200005556075, ""3"": 0.8616546708143278, ""4"": 0.7231969694972697, ""5"": 0.8196066609300685, ""6"": 0.8492509380660227, ""7"": 0.703967988790839, ""8"": 0.8704036823781413, ""9"": 0.8438874216743923, ""10"": 0.8381322025039194, ""11"": 0.7214646463339176, ""12"": 0.9263972247446146, ""13"": 0.9920085994311942, ""14"": 0.8560950122326498, ""15"": 0.8250359997122254, ""16"": 0.9605022638643812, ""17"": 0.7698587618709953, ""18"": 0.9513271254651648, ""19"": 0.9724840496975007, ""20"": 0.9971216802255869, ""21"": 0.9547460984214174, ""22"": 0.9007737459001208, ""23"": 0.8261741047898254}","{""0"": 0.8361644300761037, ""1"": 0.8619403288168995, ""2"": 0.9074508031239403, ""3"": 0.8502404451682675, ""4"": 0.843046735696029, ""5"": 0.8285892457077197, ""6"": 0.8445680645893956}","{""winter"": 0.7124180034560897, ""spring"": 0.8314553969443934, ""summer"": 0.949474339717304, ""fall"": 0.8529683633604129}",1.3545923208631656,3,283
R284,162.96732185655273,Nyundo,Rubavu,9,333.8490922941641,0.5700752564657898,29.409038236881525,15.006645792664763,0.2641351656528088,"{""0"": 0.9246098796588154, ""1"": 0.9024081035588906, ""2"": 0.8902938861636437, ""3"": 0.7721634856699192, ""4"": 0.9675594033304062, ""5"": 0.8843057775091719, ""6"": 0.9483029062487477, ""7"": 0.8897723422151852, ""8"": 0.8228934451941503, ""9"": 0.7729345496567264, ""10"": 0.7578715886781469, ""11"": 0.713329458282046, ""12"": 0.8369582616664712, ""13"": 0.758681924331738, ""14"": 0.7099419696572347, ""15"": 0.9228361840219335, ""16"": 0.8049331944431409, ""17"": 0.7620074429180399, ""18"": 0.8521215123160875, ""19"": 0.8552546926433977, ""20"": 0.9505663364337082, ""21"": 0.8967386584097605, ""22"": 0.7874019994129474, ""23"": 0.7300461717272496}","{""0"": 0.8107700527028645, ""1"": 0.9720163978319765, ""2"": 0.8047667454361658, ""3"": 0.8705025166692415, ""4"": 0.9458861028055441, ""5"": 0.8598132440379004, ""6"": 0.8416284713073464}","{""winter"": 0.8708346489378213, ""spring"": 0.8748252572703533, ""summer"": 0.9736425706385943, ""fall"": 0.9272970717917938}",8.373145370211416,17,284
