license_plate,model,capacity,category,status,total_trips,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id,route_id,id
VEH2667,Toyota Hilux,67,Coaster,maintenance,78,2718.9536261441963,2023,5.885855637398133,0.8077083621622483,2025-01-06,148,10886.724507078405,0.08037288408681241,56.62318868162656,"{""co2"": 287.39752055899424, ""nox"": 29.02772078306981}",0.0013250767578800728,0.0020182591745091416,"{""engine_temp"": 205.75006694883345, ""oil_pressure"": 66.38554673042213, ""battery"": 12.137533706195832}",1.2649371368464957,,163.0,2667
VEH2668,Nissan Patrol,84,Coaster,inactive,160,82413.7575182275,2014,14.977615686056632,0.7985717793356404,2024-11-19,156,8471.294148699491,0.14585865843425444,52.52681534810566,"{""co2"": 276.5799223353944, ""nox"": 43.586244293856765}",0.002252540611303578,0.017931153980046126,"{""engine_temp"": 219.9119297206242, ""oil_pressure"": 53.27757156406753, ""battery"": 13.385052781133046}",0.6365021725847241,,81.0,2668
VEH2669,Nissan Patrol,32,Coaster,active,223,65269.93564122161,2011,13.78697998196441,0.9395574040184725,2024-10-16,90,8887.511376609636,0.2783158649381253,57.470481204996794,"{""co2"": 226.0974709382176, ""nox"": 33.885285514137166}",0.004747348146673641,0.024507514654736533,"{""engine_temp"": 204.93453353993442, ""oil_pressure"": 33.89299555872339, ""battery"": 13.785638646012645}",1.6208055948428284,,391.0,2669
VEH2670,Toyota Land Cruiser,33,Coaster,maintenance,147,49339.44332923974,2021,5.114376744778936,0.5276146283002874,2025-03-04,168,6761.995408560283,0.19506592956782193,36.990960773977186,"{""co2"": 161.89042728321328, ""nox"": 20.070361303028022}",0.003345214565234296,0.004304913358401213,"{""engine_temp"": 217.99655436428236, ""oil_pressure"": 32.86017138038386, ""battery"": 12.689654437230448}",1.9130479634055548,,,2670
VEH2671,Toyota Land Cruiser,42,Coach,inactive,197,32070.90350415439,2013,14.918415051524287,0.5008716961013497,2025-01-15,171,17327.31505317324,0.2524626982639307,34.21610321180059,"{""co2"": 233.0128956910685, ""nox"": 44.066710163016054}",0.00817071177561652,0.04331379810514439,"{""engine_temp"": 192.62462221786507, ""oil_pressure"": 39.541179347877744, ""battery"": 12.476744029484307}",1.8925563992730885,,70.0,2671
VEH2672,YuTong,30,Cab,maintenance,258,21590.716079273378,2020,7.289360543982997,0.7401891341560496,2024-10-04,97,1387.91217036495,0.053980257751511426,41.14782198116591,"{""co2"": 153.07841574060438, ""nox"": 13.518691443744103}",0.0035362328808260547,0.014587291005660613,"{""engine_temp"": 204.56108732838118, ""oil_pressure"": 65.65524148856474, ""battery"": 13.884841844448934}",1.1152666807596474,,278.0,2672
VEH2673,Toyota Hilux,77,Coaster,active,128,82177.49083296668,2016,19.607424779958258,0.9412884645988109,2025-03-16,83,5474.338097511579,0.050674895231572606,58.62560794012107,"{""co2"": 286.1626932317866, ""nox"": 48.57897313790605}",0.0023349250897241325,0.03002456582905784,"{""engine_temp"": 193.49244909018387, ""oil_pressure"": 45.31855375092287, ""battery"": 13.3624741261044}",1.5570013176689874,,228.0,2673
VEH2674,Toyota Hilux,31,Coach,inactive,16,21353.622525229795,2011,12.726586493469402,0.7808604395643781,2024-10-02,62,14705.648211359443,0.06481423133709883,36.41034785750024,"{""co2"": 296.6429387687534, ""nox"": 12.307490199222094}",0.005156374129567613,0.017413822285009508,"{""engine_temp"": 210.72659124023622, ""oil_pressure"": 31.71191514066831, ""battery"": 13.697951285999048}",0.9247376155848519,,146.0,2674
VEH2675,Nissan Patrol,87,Coach,maintenance,106,96393.48827328693,2015,11.587453676080465,0.571556687172484,2025-01-08,101,8088.941530345607,0.10049389147291939,54.162386606295584,"{""co2"": 198.29118855529333, ""nox"": 18.077247233674157}",0.004331941810052327,0.004848997948848088,"{""engine_temp"": 191.23596390096057, ""oil_pressure"": 48.38922638660968, ""battery"": 12.555294516783903}",0.7891088264901771,,320.0,2675
VEH2676,Nissan Patrol,62,Cab,active,73,16882.55959442223,2022,14.879700332054227,0.7499517368474041,2024-10-08,167,4826.2171026060205,0.28865368535196745,41.169549817437236,"{""co2"": 148.89992268731473, ""nox"": 32.45231696896195}",0.0058789562898971595,0.03794319584608715,"{""engine_temp"": 207.3771147241275, ""oil_pressure"": 66.46106183286564, ""battery"": 13.155446217007245}",1.2757854565163145,,321.0,2676
VEH2677,Toyota Land Cruiser,63,Cab,active,18,1148.4277313032328,2017,17.509793360926793,0.6718662011919816,2024-10-25,169,16195.589453511211,0.11141280554689924,45.70649990352837,"{""co2"": 232.1897969281221, ""nox"": 41.51467512446225}",0.007173576602680146,0.016814070962670388,"{""engine_temp"": 205.8366096740465, ""oil_pressure"": 32.995902560348874, ""battery"": 13.754627604030809}",0.6341314751119423,,52.0,2677
VEH2678,Nissan Patrol,75,Cab,maintenance,219,52010.893536976786,2019,19.439154415508078,0.7047607631690562,2024-10-13,115,19784.665453572372,0.18571004542016883,56.61849686883001,"{""co2"": 212.73593965911482, ""nox"": 31.156027153501036}",0.0023472283765082654,0.014510482390195305,"{""engine_temp"": 183.7767097920047, ""oil_pressure"": 36.551923740233825, ""battery"": 13.120791491786305}",1.9486237601010583,,343.0,2678
VEH2679,YuTong,67,Coach,inactive,180,19744.858903670916,2016,13.10546154453449,0.8260992019298425,2024-12-02,61,6876.3248854132435,0.22947459404252457,54.522998565669084,"{""co2"": 226.1813375704057, ""nox"": 46.90138747441569}",0.0020872963864030664,0.03195111636390237,"{""engine_temp"": 209.99619922594218, ""oil_pressure"": 30.124258519516896, ""battery"": 13.552350346751382}",1.901700137462933,,,2679
VEH2680,YuTong,100,Coaster,inactive,265,75693.25270904494,2020,15.157550745259785,0.5192294435615009,2025-03-24,179,6177.9961412046505,0.07751469244407976,45.82262047592127,"{""co2"": 294.0812220762703, ""nox"": 44.55970650248046}",0.004627540437270362,0.027157829985403142,"{""engine_temp"": 185.1652584401221, ""oil_pressure"": 35.66765376245168, ""battery"": 12.12262988125163}",1.749824793443259,,253.0,2680
VEH2681,Isuzu D-Max,47,Coaster,maintenance,203,24834.57685166243,2023,8.562358015622559,0.5129228104243688,2024-11-18,154,16790.123165158628,0.10087837409952023,40.91068390918901,"{""co2"": 126.75389167824011, ""nox"": 15.560968420822876}",0.00550740423589224,0.03355615862398369,"{""engine_temp"": 205.36672971607112, ""oil_pressure"": 41.721552087743646, ""battery"": 13.915675661080178}",1.5753464429484991,,,2681
VEH2682,Isuzu D-Max,45,Coach,maintenance,18,25670.55223563776,2011,17.038573080922433,0.8120368667455251,2024-10-22,123,13971.452898630938,0.2280178880238775,43.920867255454084,"{""co2"": 127.75783034849037, ""nox"": 21.076931798014407}",0.009801691544489899,0.006758126066001275,"{""engine_temp"": 186.60143500493044, ""oil_pressure"": 51.008209172535054, ""battery"": 12.348612816140648}",1.9152394395519075,,150.0,2682
VEH2683,Toyota Land Cruiser,56,Coaster,inactive,197,48024.19783898338,2020,5.616849546823067,0.6273657150568449,2024-11-13,131,17577.633334670554,0.15316420539010345,41.083827960184195,"{""co2"": 118.28950056404122, ""nox"": 44.459026261147116}",0.008290721019439985,0.03477168704168155,"{""engine_temp"": 213.10022181705423, ""oil_pressure"": 43.28333576320915, ""battery"": 12.878934761197318}",1.4726999148719713,,,2683
VEH2684,Nissan Patrol,90,Coach,maintenance,249,73379.46249412464,2021,11.947373934677845,0.5490892104433568,2025-01-22,40,5819.756535855242,0.20808636428956467,52.20014344066624,"{""co2"": 210.2030046145149, ""nox"": 12.268647044277493}",0.0016594996833571613,0.011776291543472952,"{""engine_temp"": 181.327619851637, ""oil_pressure"": 39.044427371674416, ""battery"": 12.36237253300155}",0.6369407695407205,,470.0,2684
VEH2685,YuTong,32,Cab,inactive,291,93179.06786244677,2017,11.130955032534754,0.7587536152695551,2024-10-03,43,4665.664070890095,0.2732329905592091,32.69242055653156,"{""co2"": 255.26866084141656, ""nox"": 13.368033152834325}",0.005491824044849443,0.03239073452002354,"{""engine_temp"": 210.50957460459838, ""oil_pressure"": 34.94756811676176, ""battery"": 12.802516480896603}",1.0820417666143676,,12.0,2685
VEH2686,Nissan Patrol,34,Coaster,maintenance,263,53390.55241520031,2012,6.538471040093514,0.9965810654878398,2024-11-20,156,19060.315906290663,0.1987579323414821,54.41806397788035,"{""co2"": 222.43137756411505, ""nox"": 24.06452681253876}",0.004647785592175751,0.03432628419843202,"{""engine_temp"": 201.69052824086125, ""oil_pressure"": 35.08077747360301, ""battery"": 12.277525903534116}",0.7505325017969566,,415.0,2686
VEH2687,Isuzu D-Max,99,Coach,inactive,39,68751.26505577203,2011,19.58536415871054,0.9444388710719844,2024-11-11,164,10383.347344801841,0.26106024077156936,31.16979778915628,"{""co2"": 177.4221959067802, ""nox"": 29.04246554050351}",0.004265745228278624,0.03416940764209571,"{""engine_temp"": 187.11125765218782, ""oil_pressure"": 61.95947059251384, ""battery"": 12.734324323742099}",1.6940013176217739,,,2687
VEH2688,Toyota Land Cruiser,39,Cab,active,174,69128.14250690145,2017,11.037371835055751,0.7616632120798923,2024-12-09,108,15912.837869357694,0.14296498478662006,44.96231647105932,"{""co2"": 214.67067935661322, ""nox"": 40.76849712046582}",0.00840228265076589,0.03239517497548626,"{""engine_temp"": 195.26037092818538, ""oil_pressure"": 45.01838598137186, ""battery"": 12.114357860605741}",1.1358295515573602,,,2688
VEH2689,Toyota Hilux,62,Cab,active,208,51877.495297385285,2014,10.921132280656039,0.9619984115627535,2024-10-29,158,11513.42844969564,0.16149076761745662,59.78777305473818,"{""co2"": 280.6821246798096, ""nox"": 25.069789704023428}",0.005184901948228937,0.04595310257800379,"{""engine_temp"": 218.13695499976325, ""oil_pressure"": 42.90966033235064, ""battery"": 13.473589569834118}",0.5699650665979907,,231.0,2689
VEH2690,YuTong,32,Cab,active,99,47851.321451224896,2019,9.589591596527036,0.9069743704027197,2025-01-18,105,1924.2709875956364,0.1973170163598767,57.48952341087429,"{""co2"": 124.96102657389692, ""nox"": 42.27471202403458}",0.004984801008941154,0.04208231933063139,"{""engine_temp"": 209.66767986953084, ""oil_pressure"": 55.70518232942088, ""battery"": 12.29918410927071}",1.7893604389377873,,441.0,2690
VEH2691,Toyota Hilux,82,Coaster,inactive,265,32927.035272187524,2016,17.765008514406397,0.5714869622506427,2024-10-09,82,7764.666381755808,0.05906519022642846,58.04851026762762,"{""co2"": 261.6699810399997, ""nox"": 24.84689444161336}",0.004686548476324451,0.01254231840756112,"{""engine_temp"": 211.18249761067182, ""oil_pressure"": 68.11232806253784, ""battery"": 12.925174735099754}",1.7008884833249984,,,2691
VEH2692,Toyota Land Cruiser,48,Cab,inactive,127,40995.07588598777,2010,17.020115928535905,0.6545482922169904,2024-11-27,156,16440.29392470508,0.18977523183175937,34.10124257990169,"{""co2"": 291.410738267533, ""nox"": 31.389098803925148}",0.007179375983897752,0.040391717832589484,"{""engine_temp"": 203.5256852832378, ""oil_pressure"": 41.35059566498734, ""battery"": 13.772756914314039}",0.5334277973661414,,151.0,2692
VEH2693,Toyota Land Cruiser,31,Coaster,active,104,38440.04316975966,2017,14.997059271326975,0.8375640278739299,2025-01-20,140,9380.420469780833,0.2917919891032714,58.87684495535861,"{""co2"": 264.6820521878627, ""nox"": 20.586041655946513}",0.005148711295669392,0.03551693903581319,"{""engine_temp"": 213.23284668691534, ""oil_pressure"": 67.11623243585774, ""battery"": 13.941162824250238}",1.15565215156467,,325.0,2693
VEH2694,Toyota Hilux,100,Coaster,maintenance,138,37993.63886094199,2015,8.589458826824913,0.9173578797284133,2025-02-14,47,7864.542798908453,0.0685910842090912,54.94776744941581,"{""co2"": 281.53030135906624, ""nox"": 11.489998699917603}",0.0031245373714144154,0.0028950859866573872,"{""engine_temp"": 214.42982254671932, ""oil_pressure"": 60.65580298415781, ""battery"": 13.095643480845572}",0.8210345684082775,,,2694
VEH2695,Isuzu D-Max,95,Coaster,active,146,26059.438956232247,2018,7.983484074109004,0.9745578732016713,2024-12-03,94,16141.534653897652,0.18381476162772625,39.52715710150472,"{""co2"": 173.3558358119933, ""nox"": 14.645129288932797}",0.0061891027069614045,0.036416994409677564,"{""engine_temp"": 201.22541308175596, ""oil_pressure"": 65.03740101518295, ""battery"": 13.166361868158058}",1.6588728291502783,,,2695
VEH2696,Isuzu D-Max,99,Cab,maintenance,182,66118.60324156117,2012,13.647497868841127,0.9999067613691466,2024-10-28,92,5922.601184299624,0.05952810486649952,59.20422102044627,"{""co2"": 282.77400470864, ""nox"": 38.23330141377401}",0.00523032735257649,0.015731457235133552,"{""engine_temp"": 215.45573937434665, ""oil_pressure"": 44.41851199955877, ""battery"": 13.315577598843948}",1.6162553769572228,,462.0,2696
VEH2697,Isuzu D-Max,94,Coaster,maintenance,102,65631.7492072362,2017,5.292233014641143,0.7611060298283391,2024-10-24,93,11423.340615524297,0.13010959031360558,39.11350581582317,"{""co2"": 104.1087458836253, ""nox"": 20.563064217411483}",0.0021177125307589467,0.026081092944914556,"{""engine_temp"": 192.030651542333, ""oil_pressure"": 50.25920364202484, ""battery"": 12.064012530122671}",1.6401500411233016,,432.0,2697
VEH2698,Isuzu D-Max,89,Coaster,active,52,63456.31339193025,2016,15.784159266314187,0.5892221833736766,2025-03-14,109,1697.5418121171904,0.09544918883240137,55.7210020639942,"{""co2"": 147.85956102731015, ""nox"": 22.212960383650973}",0.006890713357325013,0.028991596057144742,"{""engine_temp"": 203.69551264279454, ""oil_pressure"": 43.43318826568958, ""battery"": 12.43420183452476}",1.485986201190657,,74.0,2698
VEH2699,Nissan Patrol,76,Cab,active,233,54541.91270311669,2013,16.312797321247864,0.9698014939703823,2024-10-20,106,16625.011350635654,0.2472271882711609,31.611472328079262,"{""co2"": 267.99659096306044, ""nox"": 18.074093671186354}",0.009401515386163975,0.03269850443268733,"{""engine_temp"": 202.5768334438084, ""oil_pressure"": 67.9116210867088, ""battery"": 13.083975531968335}",1.5804160018391764,,167.0,2699
VEH2700,YuTong,68,Coach,inactive,36,16964.661739119292,2016,11.021320978417089,0.9047187674887758,2024-10-06,68,3089.081381480552,0.11188858316364862,38.326529230555394,"{""co2"": 266.56706551479795, ""nox"": 11.380850906863348}",0.005859410289270032,0.031062104243878952,"{""engine_temp"": 205.50924925724473, ""oil_pressure"": 50.56730396703996, ""battery"": 12.684038345332734}",1.567599312402107,,145.0,2700
VEH2701,Isuzu D-Max,81,Coach,active,226,60445.20641416657,2011,7.540001719195537,0.9408873149645569,2025-03-27,36,15793.512592516541,0.27910928302472704,50.341861009014515,"{""co2"": 240.16157540747724, ""nox"": 20.567458682985254}",0.0028956220763968043,0.01518806721091575,"{""engine_temp"": 192.030380015791, ""oil_pressure"": 31.53320386946529, ""battery"": 12.67269238079193}",0.9329601046943159,,,2701
VEH2702,Toyota Land Cruiser,87,Coaster,maintenance,238,91714.33254457779,2012,14.616372860542802,0.8956461782210385,2025-01-28,40,4445.9301149160565,0.09608275731514383,41.43548395652638,"{""co2"": 190.6959867691735, ""nox"": 48.465664410547774}",0.009519856865503652,0.01795853224986732,"{""engine_temp"": 206.65063188921326, ""oil_pressure"": 48.402336268279605, ""battery"": 12.293583655836363}",1.311871410612672,,132.0,2702
VEH2703,Nissan Patrol,100,Coaster,maintenance,85,55551.62928727394,2023,18.692856616078615,0.6085805828522222,2024-12-05,115,11907.488266674309,0.26545924617022876,32.510101689256686,"{""co2"": 246.8948083325408, ""nox"": 42.8683714524919}",0.004522491387717036,0.01769749139480005,"{""engine_temp"": 195.85991058958697, ""oil_pressure"": 45.98741224979126, ""battery"": 12.743990675397356}",1.849769479339176,,148.0,2703
VEH2704,Toyota Land Cruiser,69,Cab,inactive,240,81689.62185140744,2018,8.908342432525096,0.9799595470246381,2025-03-11,70,12989.716266150645,0.07172770603272495,41.73876070602688,"{""co2"": 223.77057808134174, ""nox"": 42.61431160012136}",0.007874864540073075,0.007998185724909656,"{""engine_temp"": 204.24221486006772, ""oil_pressure"": 65.62365305494927, ""battery"": 13.242879042926095}",1.9166870474524231,,,2704
VEH2705,YuTong,35,Coach,active,225,63957.549949184446,2023,6.04230830749024,0.7081264430287335,2024-11-23,122,8680.648259288027,0.21127025136485167,45.74695765644973,"{""co2"": 120.0624761921452, ""nox"": 24.235793925718937}",0.004107360363140889,0.015412139788477296,"{""engine_temp"": 204.77949780069065, ""oil_pressure"": 55.138888208647266, ""battery"": 13.100484637852919}",1.6696982277193235,,317.0,2705
VEH2706,Toyota Hilux,49,Coach,maintenance,129,61577.094597546304,2016,13.194164830397941,0.9896194702644379,2025-02-10,63,14351.557686997521,0.16093425293475977,37.18728511694798,"{""co2"": 231.0212639039683, ""nox"": 30.674164062492494}",0.009274506959018037,0.048409218526505045,"{""engine_temp"": 183.8660714288515, ""oil_pressure"": 50.05469079822357, ""battery"": 12.975036429294686}",1.0534727309077319,,,2706
VEH2707,Isuzu D-Max,97,Cab,maintenance,274,99044.71958068117,2018,16.429019961634516,0.8140680326353106,2024-11-06,171,18390.21202953163,0.08470880259059783,44.415651153580036,"{""co2"": 241.10078983253325, ""nox"": 27.972862581864263}",0.009606902565099978,0.0018086796023769297,"{""engine_temp"": 208.7787745410213, ""oil_pressure"": 40.65346657321922, ""battery"": 13.370090747709266}",0.5352248073092906,,,2707
VEH2708,Toyota Hilux,51,Coach,inactive,292,6597.616412183545,2016,9.593809969586083,0.8464364826633035,2025-02-08,137,4583.2970354828385,0.09387040495932371,51.69536872113308,"{""co2"": 164.62694089937543, ""nox"": 32.47320612981365}",0.0053930482811076624,0.026075620826285645,"{""engine_temp"": 187.8377372527353, ""oil_pressure"": 58.008569922052615, ""battery"": 13.456515463366653}",1.9296694772961516,,369.0,2708
VEH2709,Toyota Land Cruiser,88,Cab,inactive,157,11879.291568168557,2017,11.051808485400208,0.7355120693924283,2024-12-03,155,7203.91022517067,0.0723131242720114,30.785135864132297,"{""co2"": 284.872112259911, ""nox"": 26.335783168236695}",0.0018401748117365968,0.04524528992654513,"{""engine_temp"": 212.7189685692158, ""oil_pressure"": 69.59846923026424, ""battery"": 13.37765926699586}",1.017618246293147,,,2709
VEH2710,YuTong,58,Cab,active,71,74792.71498841076,2022,14.704206496166684,0.68794752575309,2025-03-10,125,3321.040227541817,0.2884152808522169,36.11067269542056,"{""co2"": 263.71210483054847, ""nox"": 21.55451308584487}",0.001886099310678222,0.009174552819457862,"{""engine_temp"": 200.12243231596278, ""oil_pressure"": 32.86767847698616, ""battery"": 13.28843556476342}",0.8650786177671105,,,2710
VEH2711,YuTong,90,Cab,inactive,114,99847.92897556903,2010,12.213503548353795,0.7104126900229948,2024-10-03,92,14572.242871764554,0.2903773864976904,30.929442415495803,"{""co2"": 175.58362673934388, ""nox"": 11.624006632077538}",0.00982119992636691,0.03466802424506413,"{""engine_temp"": 189.40095199540252, ""oil_pressure"": 60.31794143703836, ""battery"": 13.6893351046298}",0.5616968064791281,,,2711
VEH2712,Isuzu D-Max,53,Coach,inactive,65,29361.386130513463,2022,12.765832090478764,0.8124089266599372,2024-10-13,131,2113.7822483238797,0.06179774769577705,31.80768930433164,"{""co2"": 244.81588745317453, ""nox"": 21.11941100356856}",0.00552327016923921,0.03678119089161645,"{""engine_temp"": 180.27134718698596, ""oil_pressure"": 34.93407218962911, ""battery"": 12.256799481945649}",1.1994579753702852,,82.0,2712
VEH2713,Nissan Patrol,63,Coach,inactive,205,64067.067367506716,2019,19.146188240781974,0.5023187118301474,2025-03-19,161,7178.815435756198,0.27237905131391726,33.52298283841439,"{""co2"": 236.15183121515147, ""nox"": 18.0773970697361}",0.0015934924095203614,0.02252941788057636,"{""engine_temp"": 200.87417388603907, ""oil_pressure"": 58.92509087813945, ""battery"": 12.413971437370897}",0.6904853427891702,,,2713
VEH2714,Toyota Land Cruiser,53,Cab,maintenance,43,30747.72346055287,2018,6.237987244687238,0.5419118434034202,2025-02-15,140,14319.187859984695,0.28746109532349784,44.39095047269866,"{""co2"": 266.38006044073927, ""nox"": 14.943169162891854}",0.0027765998103426405,0.008635318156084277,"{""engine_temp"": 184.7324753107091, ""oil_pressure"": 41.38050035357726, ""battery"": 12.324934802776143}",1.306184888804717,,359.0,2714
VEH2715,Nissan Patrol,47,Cab,inactive,105,89059.6856282032,2016,5.85451797617697,0.7048823309053358,2024-12-18,140,5848.942906565155,0.24484567195454576,45.94365877624182,"{""co2"": 162.07396784326934, ""nox"": 42.7874968424928}",0.005621249867579346,0.031786631895310946,"{""engine_temp"": 180.22501091934356, ""oil_pressure"": 50.912538977424006, ""battery"": 13.991060899634643}",1.8657031887534237,,,2715
VEH2716,Toyota Land Cruiser,36,Coaster,maintenance,267,84430.1609117477,2014,19.746879120787447,0.6987690206843962,2024-12-29,107,12026.631689129501,0.13696246550912444,48.280232687645494,"{""co2"": 172.7646763547542, ""nox"": 34.66508005133592}",0.0010564595697187475,0.04733856630340045,"{""engine_temp"": 215.7890304839635, ""oil_pressure"": 50.049724553402086, ""battery"": 12.59793692567854}",1.7889480231197294,,379.0,2716
VEH2717,Isuzu D-Max,46,Cab,inactive,149,36782.91103791633,2014,9.708673565014998,0.6684316653324032,2024-10-05,114,18877.54935241302,0.13563411444671125,49.39134593933527,"{""co2"": 186.2274099532625, ""nox"": 36.22900377012298}",0.0023927662331372883,0.017053741744751275,"{""engine_temp"": 204.17927767273244, ""oil_pressure"": 55.36850599296686, ""battery"": 12.704311695445123}",1.9632319381075571,,350.0,2717
VEH2718,YuTong,100,Coaster,inactive,34,67680.56032645148,2016,17.4447516854323,0.6564684524275144,2024-12-10,99,10088.354289269835,0.1522505225963674,35.63602162101276,"{""co2"": 220.32541247948782, ""nox"": 33.841735208061486}",0.008864549814947942,0.04533232397101146,"{""engine_temp"": 219.76805361794473, ""oil_pressure"": 43.07953600719006, ""battery"": 12.740735738423947}",1.6499829230707923,,108.0,2718
VEH2719,Isuzu D-Max,90,Coach,maintenance,68,38707.19088379267,2010,5.093532082728095,0.9295398382232442,2025-01-22,170,15305.52999540803,0.2880684430118026,32.67963414214306,"{""co2"": 294.37736135278897, ""nox"": 45.546015586148215}",0.009771254172075451,0.038423951230114994,"{""engine_temp"": 185.22625470097856, ""oil_pressure"": 44.6002898583966, ""battery"": 13.352147370368986}",0.8470950209530553,,461.0,2719
VEH2720,Isuzu D-Max,76,Coach,maintenance,148,37226.420986352605,2015,5.087251372913276,0.7880903057750936,2025-02-03,66,3846.117623238348,0.2890923306882765,40.72812107455498,"{""co2"": 155.32211371831494, ""nox"": 43.77795444825463}",0.00137615634533945,0.01713865326847421,"{""engine_temp"": 194.6780282070802, ""oil_pressure"": 56.82227808161827, ""battery"": 13.183550163412379}",1.5890826935611275,,322.0,2720
VEH2721,Toyota Hilux,36,Coach,inactive,109,8364.269868137566,2022,6.738442826659133,0.7199970272435008,2025-02-24,166,6638.163689814236,0.13932317510791548,32.13310141935416,"{""co2"": 185.16570814699173, ""nox"": 49.654924913748324}",0.006640459283465851,0.006010935025166687,"{""engine_temp"": 192.11856151756112, ""oil_pressure"": 40.60247942721139, ""battery"": 12.695525272132125}",0.8482446204283134,,358.0,2721
VEH2722,YuTong,98,Coach,maintenance,159,50253.65950241765,2021,15.823241578239115,0.723842670611386,2024-11-06,121,6843.545376881084,0.23383338503208623,45.17243311663297,"{""co2"": 196.16293888550558, ""nox"": 18.160799971780897}",0.008166059707124425,0.044414701180911294,"{""engine_temp"": 202.29284710937557, ""oil_pressure"": 50.622601344605584, ""battery"": 13.012700347320273}",1.2984035764543582,,,2722
VEH2723,Toyota Hilux,83,Coach,maintenance,243,33679.74171389321,2017,16.182053993239236,0.7584991954532526,2024-10-01,70,5480.99484863585,0.08974447605605106,48.08829991486738,"{""co2"": 164.03341505193788, ""nox"": 42.24658986068661}",0.007069579173291279,0.040980594697670014,"{""engine_temp"": 187.1451619478019, ""oil_pressure"": 58.676228303828516, ""battery"": 13.541123611657149}",1.6407905028270156,,,2723
VEH2724,Isuzu D-Max,35,Coaster,active,284,52316.521576596,2010,18.861825683190865,0.6348873876722692,2025-02-07,142,14584.973799952493,0.14719678961414073,45.73180671265282,"{""co2"": 229.11884650576857, ""nox"": 31.923066756290453}",0.006371927294414106,0.031388611712011585,"{""engine_temp"": 204.6263702307911, ""oil_pressure"": 34.83002788773212, ""battery"": 13.722289738110959}",0.5284953546540816,,108.0,2724
VEH2725,Nissan Patrol,73,Cab,maintenance,19,10585.344243460915,2017,7.552026483652753,0.7688232246040935,2025-01-12,179,4277.559001248432,0.2635497690948818,31.73079515926082,"{""co2"": 199.60218060849036, ""nox"": 16.73883814951623}",0.009929470321636588,0.03270963315240221,"{""engine_temp"": 203.66169118884855, ""oil_pressure"": 50.68601328539811, ""battery"": 12.624430821824026}",1.2726221409526624,,,2725
VEH2726,Toyota Hilux,46,Coach,inactive,54,24732.817129251915,2013,10.67192003822093,0.8587129685917643,2024-12-01,112,18187.451559252295,0.07419533407717525,32.41768967364483,"{""co2"": 189.91133942600598, ""nox"": 13.204615474953716}",0.004571083450373788,0.03768488673791882,"{""engine_temp"": 198.13630542466197, ""oil_pressure"": 39.062233879118054, ""battery"": 13.49593841986374}",1.3173688763740206,,393.0,2726
VEH2727,Toyota Hilux,99,Cab,active,105,3777.572245438998,2012,8.737217945194171,0.947605886515979,2025-01-18,157,18769.3484682086,0.1721856490660703,42.004390598117176,"{""co2"": 111.66230076036885, ""nox"": 36.5765132550621}",0.00152574125627661,0.037602582136730116,"{""engine_temp"": 203.8666890656544, ""oil_pressure"": 60.50235168957476, ""battery"": 13.745370427429274}",1.1201371169125507,,180.0,2727
VEH2728,Toyota Hilux,58,Cab,inactive,148,45129.4445901173,2010,8.514021298604503,0.9065986699531581,2025-03-26,92,12518.510638121166,0.2484572277266615,58.28977717660098,"{""co2"": 289.2392149314703, ""nox"": 23.067140158785094}",0.0029465064408098927,0.026029004880477317,"{""engine_temp"": 186.14103335264963, ""oil_pressure"": 52.35503059985405, ""battery"": 12.335731581802305}",1.6042245078327593,,300.0,2728
VEH2729,Isuzu D-Max,72,Coach,active,299,85855.8406683226,2016,15.734012666464261,0.5651681071092653,2024-12-13,40,1735.789788664701,0.29014220009599956,36.64130671164669,"{""co2"": 160.2373613540787, ""nox"": 11.378403353308792}",0.002048056493512815,0.019433634945896533,"{""engine_temp"": 183.5341643547411, ""oil_pressure"": 58.27283674393216, ""battery"": 13.634322638381391}",0.6068928685494899,,289.0,2729
VEH2730,Toyota Hilux,83,Coaster,inactive,183,41685.43286335183,2019,6.8391731081104545,0.9002587774631841,2024-10-26,33,1712.5529598226756,0.19279126990764633,51.151830406119636,"{""co2"": 225.8978350691646, ""nox"": 27.009875476189478}",0.007276350556138513,0.010944541582634689,"{""engine_temp"": 212.30563097010926, ""oil_pressure"": 57.95779464086388, ""battery"": 12.549649815101894}",1.379620548619394,,,2730
VEH2731,Nissan Patrol,91,Coach,maintenance,174,67022.14165837741,2020,5.707206490706247,0.5988152329573632,2024-11-05,179,15747.926458040309,0.15168671523730887,40.36929123487956,"{""co2"": 231.1912222279905, ""nox"": 28.68953198760903}",0.007673391402362221,0.010479574494108922,"{""engine_temp"": 214.2855759108652, ""oil_pressure"": 68.76726435108702, ""battery"": 13.575276696440836}",1.8224658531287767,,245.0,2731
VEH2732,Toyota Land Cruiser,98,Cab,active,138,55330.23735201704,2023,6.022516021888391,0.7370401577590141,2025-01-07,104,1107.8920180659254,0.16871416727376431,40.359987302498524,"{""co2"": 234.43256161286627, ""nox"": 33.41388673110047}",0.009656586156468971,0.007516447362079656,"{""engine_temp"": 212.42311488717615, ""oil_pressure"": 36.68268770349902, ""battery"": 12.493451720386028}",1.5470335089715948,,92.0,2732
